248|1102043003|Ladang Bisik|1102043|1|2|21
249|1102043004|Samar Dua|1102043|1|2|21
250|1102043005|Butar|1102043|1|2|21
251|1102043006|Mukti Lincir|1102043|1|2|21
252|1102043007|Lapahan Buaya|1102043|1|2|21
253|1102043008|Lentong|1102043|1|2|21
254|1102043009|Danau Bungara|1102043|1|2|21
255|1103010001|Kuta Padang|1103010|1|3|22
256|1103010002|Raket|1103010|1|3|22
257|1103010003|Gampong Tengah|1103010|1|3|22
258|1103010004|Tepin Tinggi|1103010|1|3|22
259|1103010005|Ie Meudama|1103010|1|3|22
260|1103010009|Ujong Tan0h|1103010|1|3|22
261|1103010010|Keude Trumon|1103010|1|3|22
262|1103010011|Kuta Baru|1103010|1|3|22
263|1103010012|Singleng|1103010|1|3|22
264|1103010013|Panton Bili|1103010|1|3|22
265|1103010027|Upt II Pd Harapan|1103010|1|3|22
267|1103011001|Titi Poben|1103011|1|3|23
268|1103011002|Alur Bujok|1103011|1|3|23
269|1103011003|Seuneubok Puntho|1103011|1|3|23
270|1103011008|Pinto Rimba|1103011|1|3|23
271|1103011009|Krung Luas|1103011|1|3|23
272|1103011010|Jambo Dalem|1103011|1|3|23
273|1103011011|Kapai Seusak|1103011|1|3|23
274|1103011012|Upt I Snb Pusaka|1103011|1|3|23
275|1103012001|Lhok Raya|1103012|1|3|24
276|1103012002|Ie Jeureuneh|1103012|1|3|24
277|1103012003|Naca|1103012|1|3|24
278|1103012004|Cot Bayu|1103012|1|3|24
279|1103012005|Jambo Papeun|1103012|1|3|24
280|1103012006|Ladang Rimba|1103012|1|3|24
281|1103012007|Pulo Paya|1103012|1|3|24
282|1103012008|Krueng Batee|1103012|1|3|24
283|1103012009|Kampong Teungoh|1103012|1|3|24
284|1103012010|Gunong Kapho|1103012|1|3|24
285|1103020001|Ujung Mangki|1103020|1|3|25
286|1103020002|Keude Bakongan|1103020|1|3|25
287|1103020003|Kampung Baru|1103020|1|3|25
288|1103020014|Ujung Padang|1103020|1|3|25
289|1103020015|Kmp Drien|1103020|1|3|25
290|1103020023|Dahrul Ihsan|1103020|1|3|25
291|1103020024|Padang Beurahan|1103020|1|3|25
292|1103021002|Ujung Pulo Cut|1103021|1|3|26
293|1103021003|Ujung Pulo Rayeuk|1103021|1|3|26
294|1103021004|Pasi Seubadeh|1103021|1|3|26
295|1103021005|Ladang Rimba|1103021|1|3|26
296|1103021006|Simpang|1103021|1|3|26
297|1103021007|Sawah Tingkeum|1103021|1|3|26
298|1103021008|Seuleukat|1103021|1|3|26
299|1103022001|Seneubok Alur Bulah|1103022|1|3|27
